text,label
"Obudził nas, obudził nas
Ten jasny promień słońca dziś obudził nas
Miłosna gra, miłosna gra
Paliła nasze ciała w tych namiętnych snach
Pragnieniem mym, pragnieniem mym
Jest kochać Ciebie do utraty sił i tchu
Szalony dzień znowu ogarnie nas

<RBEG>Ref.:
Twoje ciało rozpalone zbudzonego rankiem snu
Twoje serce wytęsknione chce mnie dzisiaj kochać znów
Szukam Twojego spojrzenia, tych płomiennych, jasnych gwiazd
Twoje usta, cień westchnienia ogarnie nas, ogarnie nas

Cudowny dzień, cudowny dzień
Rozpalił Twoje ciało tą euforią snów
Ja kocham Cię, ja kocham Cię
I chciałbym ucałować czerwień Twoich ust
Pragnieniem mym, pragnieniem mym
Jest kochać Ciebie do utraty sił i tchu
Szalony dzień znowu ogarnie nas

<RBEG>Ref.:
Twoje ciało rozpalone zbudzonego rankiem snu
Twoje serce wytęsknione chce mnie dzisiaj kochać znów
Szukam Twojego spojrzenia, tych płomiennych, jasnych gwiazd
Twoje usta, cień westchnienia ogarnie nas, ogarnie nas (2 <REND><REND>x<EOST>)",1
"Dam jej biały welon i obrączki dwie
Pójdę z nią przed ołtarz, bo nie wstydzę się
Bo taka miłość zdarza się tylko raz
<EOST>
Ja klękam dziś przed Tobą, o rękę proszę Cię
Masz oczy pełne łez, nie zastanawiasz się
Dla Ciebie mam pierścionek i białą suknię mam
Ty jesteś moim światem, ja zabiorę Cię tam
<EOST>
<RBEG>Ref.:
Dam jej biały welon i obrączki dwie
Pójdę z nią przed ołtarz, bo nie wstydzę się
Nie wstydzę miłości, która płonie w nas
Bo taka miłość zdarza się tylko raz (2 x)
Tylko raz<REND>
<EOST>
Wesele naszych marzeń ja wyprawię Ci
Wyfruną też gołębie, gdy otworzysz drzwi
Ty mieszkasz w moim sercu, ja dobrze o tym wiem
I na ślubnym kobiercu ja chcę zobaczyć Cię
<EOST>
<RBEG>Ref.:
Dam jej biały welon i obrączki dwie
Pójdę z nią przed ołtarz, bo nie wstydzę się
Nie wstydzę miłości, która płonie w nas
Bo taka miłość zdarza się tylko raz (2 x)
Tylko raz<REND>
<EOST>
Dam jej biały welon i obrączki dwie
Pójdę z nią przed ołtarz, bo nie wstydzę się
Bo taka miłość zdarza się tylko raz
<EOST>
<RBEG>Ref.:
Dam jej biały welon i obrączki dwie
Pójdę z nią przed ołtarz, bo nie wstydzę się
Nie wstydzę miłości, która płonie w nas
Bo taka miłość zdarza się tylko raz
Tylko r<REND>a<EOST>z",1
"Cisza wokół nas
Spać już poszedł dzień
Za oknami mrok
Śpiewa refren ten:

<RBEG>Ref.:
Jak odgadnąć mam, czy mnie chcesz
Czy mi serce dasz
Czy przytulę Cię
W ten jesienny dzień (2 x)

Srebrny księżyc znów
Świeci w okno me
I pociesza wciąż
Kiedy jest mi źle

<RBEG>Ref.:
Jak odgadnąć mam, czy mnie chcesz
Czy mi serce dasz
Czy przytulę Cię
W ten jesienny dzień (2 x)

Porzuciłaś mnie
Czemu, nie wiem sam
Gotów byłem Ci
Oddać cały świat

<RBEG>Ref.:
Jak odgadnąć mam, czy mnie chcesz
Czy mi serce dasz
Czy przytulę Cię
W ten jesienny dzień (2 <REND><REND><REND>x<EOST>)",1
"Na niebo spojrzyj
Na samotność gwiazd
W bezdenną noc bez dnia
Czy gwiazdy wiedzą co to lęk
Czy gwiazdy znają strach
<EOST>
Serca gwiazd twardy lód
Serca gwiazd twardy lód
Serca gwiazd twardy lód
Pod złotym morzem ognia
Lęk się czai tak jak zbrodnia
Serca gwiazd dobrze wiesz
Że miłość znaczy śmierć
Serca gwiazd diament szron
Świeć gwiazdo samotna blask swój chroń
Chroń swój chłód dobrze wiesz
Że miłość znaczy śmierć
<EOST>
Tak łatwo spłonąć od słów
Tak łatwo spłonąć od łez
Chciałam ocalić swój chłód
Samotnie znaleźć kres
<EOST>
Na niebo spojrzyj
Na samotność gwiazd
W bezdenną noc bez dnia
Czy gwiazdy wiedzą co to lęk
Czy gwiazdy znają strach
<EOST>
Serca gwiazd twardy lód
Serca gwiazd twardy lód
Serca gwiazd twardy lód
Pod złotym morzem ognia
Lęk się czai tak jak zbrodnia
Serca gwiazd dobrze wiesz
Że miłość znaczy śmierć
Serca gwiazd diament szron
Świeć gwiazdo samotna blask swój chroń
Chroń swój chłód dobrze wiesz
Że miłość znaczy śmierć
<EOST>

Serca gwiazd twardy lód
<EOST>
Serca gwiazd twardy ló<EOST>d",0
"spójrz
zmieniam się
pędzący czas dotknął mnie.
<EOST>
patrz
mija dzień
i jakbym miał czegoś mniej
<EOST>
czasem czuję, że
nie masz już sił,
i wiem, 
że płaczesz, gdy
nie mówię już nic
<EOST>
spójrz
nie pytaj mnie
to wciąż jestem ja
choć zmieniam się
<EOST>
pytasz ciągle, 
czy jeszcze mnie stać
na moment poczuć wiatr
<EOST>
pytasz ciągle, 
czy jeszcze chcę
zatańczyć jeszcze raz,
poczuć tamten smak,
zatonąć w ramionach: 
ty i ja.
<EOST>
zatańczyć jeszcze raz
poczuć tamten smak
zacząć wszystko od nowa
zapomnieć 
że czas dogonił nas
<EOST>

śpij, 
bez obaw śnij
chcę ciebie, 
wiem,
na wszystkie dni
<EOST>
patrz 
i trzymaj się mnie,
możemy tak 
trwać cały czas.
<EOST>
pytasz ciągle 
czy jeszcze mnie stać
na moment poczuć wiatr
<EOST>
pytasz ciągle, 
czy jeszcze chcę
zatańczyć jeszcze raz
poczuć tamten smak
zatonąć w ramionach:
ty i ja
<EOST>
zatańczyć jeszcze raz
poczuć tamten smak
zacząć wszystko od nowa
zapomnieć, 
że czas dogonił nas..<EOST>.",0
"Tonie miasto we śnie a ja ciągle nie
Nie, nie zasnę sam.
Może przyjdziesz tu choć w tym barze wiem, 
Rzadko zjawiasz się.
Tutaj ludzie jak ja w pustych szklankach na dnie Przeglądają się.
W takim barze jak ten przysięgałaś mi,
Że nie zostawisz mnie.
<EOST>
<RBEG>Ref.
Cała głowa wspomnień, cała głowa wspomnień...<REND>
<EOST>
Warszawa bawi się, czasami nie jest źle,
Lecz ciągle jestem sam.
Mijają zwykłe dni,czasami miewam sny 
I lepiej jest mi tam.
Nie myślałem gdy, zamykałaś drzwi, 
Że będzie pusto tak.
Tonie miasto we śnie a ja ciągle nie
Nie, nie zasnę sam
<EOST>
<RBEG>Ref.
Cała głowa wspomnień, cała głowa wspomnień.<REND>.<EOST>.",0
"Pod niebem marzeń nasz mały świat
Splecione dłonie, tylko Ty i ja
Wspominam chwile minionych dni
Gdy wielką miłość obiecałaś mi
Loteria zdarzeń złączyła nas
Promieniem słońca odmierzamy czas
Jesteś nadzieją, teatrem snów
Jesteś boginią najpiękniejszych słów
<EOST>
<RBEG>Ref.:
Nie zostawiaj, o nie
Nie zostawiaj nigdy mnie
Miłość jest życia tłem
Perłą losu, słodkim snem
Nie zostawiaj, o nie
Nie zostawiaj nigdy mnie
Schowaj na serca dnie
Najskrytsze marzenia
I siebie i mnie<REND>
<EOST>
Przed nami tyle nieznanych spraw
My wciąż idziemy drogą w świetle dnia
Ty wiesz co dobre, a co jest złe
Ja wiem, że z Tobą mi nie będzie źle
<EOST>
<RBEG>Ref.:
Nie zostawiaj, o nie
Nie zostawiaj nigdy mnie
Miłość jest życia tłem
Perłą losu, słodkim snem
Nie zostawiaj, o nie
Nie zostawiaj nigdy mnie
Schowaj na serca dnie
Najskrytsze marzenia
I siebie i mnie (2 <REND>x<EOST>)",1
"Patrzę na twoją fotografię,
którą dziś przysłałaś mi,
i wypowiedzieć nie potrafię
męki tych ostatnich dni.
Dziś przebolałem już,
wszystko zapomniałem już,
wszystko zrozumiałem i wiem...

Już nigdy
nie usłyszę kochanych twych słów,
już nigdy
do mych ust nie przytulę cię znów.
Na zawsze
pozostaną dni smutku i mąk,
nie oplecie pieszczotą mnie w krąg
biel twoich rąk
już nigdy.

Już nigdy -
jak okrutnie dwa słowa te brzmią,
już nigdy
nie zobaczę twych oczu za mgłą.
Odeszłaś -
jakże trudno pogodzić się z tym,
że nie wrócisz ni nocą, ni dniem,
myślą i snem
już nigdy.

Czyż można samym żyć wspomnieniem,
echem zapomnianych burz?
Byłaś mi wszystkim - jesteś cieniem
tego, co umarło już.
Żegnaj, kochany mój
i niezapomniany mój,
sercem całowany mój śnie...

Już nigdy
nie usłyszę kochanych twych słów,
już nigdy
do mych ust nie przytulę cię znów.
Na zawsze
pozostaną dni smutku i mąk,
nie oplecie pieszczotą mnie w krąg
biel twoich rąk
już nigdy.

Już nigdy -
jak okrutnie dwa słowa te brzmią,
już nigdy
nie zobaczę twych oczu za mgłą.
Odeszłaś -
jakże trudno pogodzić się z tym,
że nie wrócisz ni nocą, ni dniem,
myślą i snem
już nigdy<EOST>.",0
"Jesteś tylko Ty
Jedno słowo Ty
<EOST>
Porankami Ty
Wieczorami Ty
<EOST>
Pocałunkiem Ty
Wyjątkowa Ty
Mia Bella, Mia Bella
Pożegnaniem Ty
I powrotem Ty
Mia Bella, Mia Bella
Roztańczona Ty
Roześmiana Ty
Mia Bella, Mia Bella
Zakochana Ty
Pożądaniem Ty
Mia Bella, Mia Bella
<EOST>
Jesteś tylko Ty
Jedno słowo Ty
Mia Bella, Mia Bella
Porankami Ty
Wieczorami Ty
Mia Bella, Mia Bella
Upragniona Ty
Marzeniami Ty
Mia Bella, Mia Bella
Mą miłością Ty
Kolorami Ty
Mia Bella, Mia Bella
<EOST>
Mia Bella, Mia Bella
Mia Bella, Mia Bella
Mia Bella, Mia Bella
Mia Bella, Mia Bella
<EOST>
Mia Bella, Mia Bella
Mia Bella, Mia Bella
Mia Bella, Mia Bella
Mia Bella, Mia Bella
<EOST>
Mia Bella, Mia Bella
Mia Bella, Mia Bella
Mia Bella, Mia Bella
Mia Bella, Mia Bell<EOST>a",1
"Co dzisiaj DJ nam tutaj zagra?
Ja w razie czego zawołam szwagra
Jak już jesteśmy, nie wychodzimy
Nie mogą same tańczyć dziewczyny
Energia, muza, gorący klimat
Komu szampana, a komu wina?
Raczej na dłużej tutaj zostanę
Lubię na słońce patrzeć nad ranem
<EOST>
<RBEG>Ref.:
Dalej, dalej, dalej, rozkręcamy domówkę
Szalej, szalej, szalej, mamy pełną lodówkę
Dalej, dalej, mocniej, będzie naprawdę spoko
Wszyscy ręce w górę i skaczemy wysoko (2 x)<REND>
<EOST>
Jest z nami Tomek i jest Gabrysia
Kinia, co tuli białego misia
Jej chłopak poszedł właśnie do domu
Baw się dziewczyno, nie mów nikomu
Andrzej z Krakowa, Kasia z Lublina
Sąsiad już w ścianę walić zaczyna
Z głośników basik buja firany
Bo teraz wszyscy refren śpiewamy
<EOST>
<RBEG>Ref.:
Dalej, dalej, dalej, rozkręcamy domówkę
Szalej, szalej, szalej, mamy pełną lodówkę
Dalej, dalej, mocniej, będzie naprawdę spoko
Wszyscy ręce w górę i skaczemy wysoko<REND>
<EOST>
Dalej, dalej, dalej
Szalej, szalej, szalej
Dalej, dalej, mocniej
<EOST>
<RBEG>Ref.:
Dalej, dalej, dalej, rozkręcamy domówkę
Szalej, szalej, szalej, mamy pełną lodówkę
Dalej, dalej, mocniej, będzie naprawdę spoko
Wszyscy ręce w górę i skaczemy wysoko (2 <REND>x<EOST>)",1
"Follow the Moskva
Down to Gorky Park
Listening to the wind of change
An August summer night
Soldiers passing by
Listening to the wind of change
<EOST>
Rodzisz się przy alei używanych kobiet
Kochasz szybciej, płaczesz ciszej niż umrzesz
Najpierw przedstawiasz się jako ktokolwiek
Później już coraz dumniej, zaczynasz łączyć puzzle
Tu gdzie łatwo jest tylko na początku wciąż
Czekasz na światło przy Przylądku Horn
A co jeśli spaliłeś za dużo mostów
A co jeśli zniszczyłeś za dużo o jeden most
Co? Los jutro znowu zabierze Cię nigdzie
Do zobaczenia na ślepej uliczce
Ostatnia azalia więdnie w doniczce
I nie czujemy znowu nic, nawet nie boli już
Wytrzymałość zwalnia straże graniczne
To samo co rano sprawia, że zaraz znikniesz
Popiół z kurzem tańczy na popielniczce
Jesteś dzieckiem jednej wytycznej
Cotidie Morimur
<EOST>
Follow the Moskva
Down to Gorky Park
Listening to the wind of change
An August summer night
Soldiers passing by
Listening to the wind of change
<EOST>
Przed Tobą najgorsze, więc patrzysz przez ramię
Nie mów nic, nie rób nic, bądź nikim
Puszczasz track o swoim życiu w niepamięć
Tylko tak można uniknąć krytyki
Masz stres w bibułce, życie w pigułce, gorzkiej pigułce od żali
Może wykrzyczałbyś się prosto z mostu w poduszkę
Gdybyś wcześniej na wkurwie w sekundę nie popalił ich
To Twoje życie, w którym nie ma Cię
Twoja codzienność, w której nie ma Cię
Nic nie gra i nie ma nic, jest tylko teraz i dziś
I nawet c'est la vie brzmi jak n'oubliez jamais
Nie zapominaj, że takie jest życie
A ten symbol nad łóżkiem przewidzi każdy Twój ruch
Może go trochę martwić ten stryczek
Ale Cotidie Morimur
<EOST>
The world is closing in
Did you ever think
That we could be so close, like brothers
The future's in the air
Can feel it everywhere
Blowing with the wind of change
<EOST>
Take me to the magic of the moment
On a glory night
Where the children of tomorrow dream away
In the wind of chang<EOST>e",0
"Aniele mój tak wiele słów dziś chce ci dać
i powiem ci że moje łzy to coś nie tak

Na te miłość nie ma rady ona nie chce ze mną być,
a ja szukam wciąż jej śladów mam już dość nadzieją żyć.
Zadzwoń prosze choć na chwile chce usłyszeć znów twój głos,
chciałbym ci powiedzieć tyle że o tobie myślę wciąż.

Aniele mój tak wiele słów dziś chce ci dać,
i powiem ci że moje łzy to coś nie tak.
Aniele mój ty zostań tu to jakiś znak,
że jeszcze nikt na świecie tym nie kochał tak.

Po co miłość która rani choć nie umiem bez niej żyć,
wciąż oddycham wspomnieniami moich złudzeń pękła nić.
Zadzwoniłaś, powiedziałaś że nie możesz ze mną być,
w Twoim sercu jest ktoś inny mi zostały tylko sny.

Aniele mój tak wiele słów dziś chce ci dać,
i powiem ci że moje łzy to coś nie tak.
Aniele mój ty zostań tu to jakiś znak,
że jeszcze nikt na świecie tym nie kochał tak. x<EOST>2",1
"Najpierw znika poczucie rytmu.
Ale myślę: “cóż, może będzie jakiś zysk tu.
Potem myślę: “Chrystus, dlaczego muszę być tu”,
ale trzecia tequila zabija poczucie wstydu.
Wszystkim parkiet zbrzydł już, ja nie muszę kryć już,
że alkohol tańczy ze mną walczyk po walczyku.
Najpierw tańczy tango, potem coś inspirowane sambą.
Wiruję w dół Karową, by wrócić na górę Tamką
Przyglądam się nastolatkom. Kiedyś wychodziły rzadko.
Teraz wpadły w miasta bagno i kłamią wciąż swoim matkom.
Nagie nogi w szpilkach, ciekawe co na to tatko.
Przechodzę na czerwonym, będzie mandat. Kozacko.
Rano będzie słabo, teraz sram na to.
Prawda jest taka, że nie wychodziłem tak dawno...
Wracam na Krakowskie i upadam, już sam nie wiem na co.
Słyszę tylko śmiech tych dziewczyn głupich i grubych jak Grzegorz Lato.
<EOST>

A obok w Zakąskach za barem się pląsa Pan Roman i wtrąca w rozmowy się.
A obok w Kamieniach, małżonków wciąż nie ma więc całują słomiane wdowy się
A obok, tam w Bistro, miłości na szybko się wiążą i milkną gdy nowy dzień.
Trójkąt warszawski. Trójkąt warszawski.
<EOST>

<EOST>
Dostać w pysk w Subway’u na Świętokrzyskiej.
W Warszawie trzeba być atletą to przede wszystkim.
Rozmowy z tym bramkarzem kotletem spełzły na niczym.
Na Karową już nie wrócę dziś. Co za policzek.
Wychodzę na ulicę i schodzę znów na Powiśle.
I brodzę po krętej drodze, telefon mi głośno piszczy.
Cierpliwość tracę i zdrowie, bo znowu ta ruda pisze.
A kiedy znowu mnie dorwie, znów udam że jej nie słyszę.
Idę prosto przed siebie i mijam BUW.
Mój telefon na mnie krzyczy, ja widzę że pisze znów.
(Chyba). Złapię taksówkę. Wydałem już kilka stów.
(Z trzysta). Wciąż idę dalej i czuję już Wisły brud.
Szlugi, mocz, wóda i pot. To dziwny smród.
A po drugiej stronie Wisły grasuje już inny lud.
Istny cud, my tu fit, jogurty i pitny miód.
A tam nikt nie oszukuję się wcale i tli się szlug.
Warszawa. Rozdarta grubą kreską. 
Zamykam drzwi taksówki. Proszę na Mazowiecką. 
Taksówkarz ględzi mi, że los ma kiepski.
Ale ja słyszę śmiech tych głupich i grubych jak Tomaszewski.
<EOST>

A obok w Zakąskach za barem się pląsa Pan Roman i wtrąca w rozmowy się.
A obok w Kamieniach, małżonków wciąż nie ma więc całują słomiane wdowy się
A obok, tam w Bistro, miłości na szybko się wiążą i milkną gdy nowy dzień.
Trójkąt warszawski. Trójkąt warszawski.
<EOST>

<EOST>
Trójkąt warszawski. Trójkąt bermudzki.
Dziewczyny idą tyłem a przed nimi idą sutki.
Chłopcy zapominają o tym, że ich żywot krótki jest.
Ernest miał rację. Zdejmij rurki. Wpierw
Napij się wódki. Cztery złote od lufki.
Nie dzwoń do przyjaciółki. Nie pomoże ci już dziś.
To jest dorosłość, chciałaś jej od podstawówki, co?
Wolę Zozole. Olej to i mnie puknij, no chodź.
Mieszka tuż obok więc pójdę na Kredytową z nią.
Jakiś typ się na nas gapi, ma dość wrogi wzrok.
Chciałbym chwilę pomilczeć, ona ma słowotok.
Tamta dziewczyna ciągle piszę, Chryste, po co to?
Jestem Piotr, ale mówią na mnie Łotr.
Dosyć długo mam ten alias, ale nie wiem w sumie skąd.
(Znajdziesz go) wszędzie gdzie zapach perfum i szlugów swąd,
a w dziewczęcych sercach wciąż gasły światła i psuł się prąd.
(Fajnie co?)
To mój rozumowania tok. Do you wanna fuck?
Nie mówię tego na głos, bo to zbyt radykalny krok.
‘Możesz wejść na chwilę, ale na nic nie licz.’
A ja zamierzam się zasiedzieć jak Michał Listkiewicz./
<EOST>
PZPN. PZPN. Jebać, jebać PZPN. x3
<EOST>

A obok w Zakąskach za barem się pląsa Pan Roman i wtrąca w rozmowy się./
A obok w Kamieniach, małżonków wciąż nie ma więc całują słomiane wdowy się/
A obok, tam w Bistro, miłości na szybko się wiążą i milkną gdy nowy dzień./
Trójkąt warszawski. Trójkąt warszawski<EOST>.",0
"Między ziemią, a niebem,
między jawą, a snem,
znajdziesz szczęście dla siebie,
choć byś szukał we mgle . x2 
<EOST>
Wstaje dzień, złe sny rozmyły się,
uwierz mi, nie musisz być pionkiem w grze.
Nie warto oglądać się wstecz, gdy skrzywdzi Cię los.
Na pewno jest gdzieś drugi brzeg, gdzie czeka ktoś.
Tak niewiele czasem trzeba, byś życiu czoła stawić mógł.
Jeden dzień może wszystko zmienić i świat nagle masz u stóp..
( świat masz u stóp ) .
<EOST>
Między ziemią, a niebem,
między jawą, a snem,
znajdziesz szczęście dla siebie,
choć byś szukał we mgle . x2 
<EOST>
Tak już jest, kto szuka, ten znajdzie coś.
Choćby wiatr wiał w oczy Nam jak na złość.
Choć łatwo pogubić się, gdy nie sprzyja Nam los.
Ktoś bliski odnajdzie Cię, by Ci podać dłoń.
Razem łatwiej iść przez życie, tak jest urządzony świat.
Kiedy wiesz, że ktoś jest przy Tobie, możesz przegonić wiatr..
( przegonić wiatr ) .
<EOST>
Między ziemią, a niebem,
między jawą, a snem,
znajdziesz szczęście dla siebie,
choć byś szukał we mgle . x<EOST>4",1
"stoję, czekam i patrze słucham nie widzę siadam , wstaje i witam łykam, nie gryzę gwiżdżę, wybiegam zanurzam nurkuję i pływam dobrze sie czuje stoję, nie płacę nie muszę nieczego nie psuję nooooo popatrz... mówię, coś plącze mi w głowie i nikt nie podpowie strzelam, wygrywam dotykam nie czują przenikam zanikam , zanikam zanikam jak nikt, jak nikt noooo popatrz... i tylko papapapapapa no popatrz siadam, zaypiam i śni mi sie wysokie drzewo wspinam sie , spadam i budzę sie, wstaję startuję, startuję, startuję i tylko pa pa pa pa pa <EOST>
",0
"[Zwrotka 1: Taco Hemingway]
Rzucam dziś wszystko
Potem wrzucam wszystko do auta
Potem autem przekraczam Wisłę sobie
Leci Nirvana Unplugged
Potem Father John Misty
Żadnych rapów to dziś mój soundtrack
140 traktem brzeskim, robią zdjęcia będę miał mandat
Staję na stacji, biorę diesel chciałbym zapłacić
Ale typ przede mną w kolejce tak się grzebie mógłbym go zabić
Długo dobiera szampan, gości jakichś ma na kolacji
Chłopie tu sprzedają hot-dogi a ty gadasz jak Wielki Gatsby
Wielki Gatsby z benzynowej stacji
Za mną stoją dziwne nastoletnie lowelaski
Koleżanki chcą by lać im gin i tonic w szklanki
Pani prosi o dowodzik oni w konsternacji
Ich błagania są bezwartościowe jak polskie matury
Te niehandlowe niedziele już wiele humorów zatruły
Chciałbym im pomóc też płacę gotówą i biorę fakturę
Ustawiam płytę na swym telefonie i wchodzę do fury
<EOST>
[<RBEG>Refren: Taco Hemingway]
Lato w mieście, matko wreszcie
Lato w mieście, bym miał depresję, albo weltschmerz
Ale mam lato w mieście, matko wreszcie
Lato w mieście, bym miał depresję, albo weltschmerz
Nadeszło lato w mieście
Lato w mieście
Lato w mieście<REND>
<EOST>
[Zwrotka 2: Taco Hemingway]
Jadę tym wielkim miastem
Chciałbym móc lewym pasem
Przede mną ociężały Passat, szepcę, że nie tym razem
Za kierownicą żadna baba tylko jakiś wielki facet
Łykam go z prawej, w radio Tyler, co legnie ciężkim basem
Widzę go w lusterku wstecznym, w głowie się nie mieści
Mi to rogi pokazuje kretyna, więc w aucie leci Igor
Kiedyś miałem parę słów, w notesie jakiś nędzny keyboard
Dziś mam szczęście, że wybieram swoje opcje nigdy theme default
Przed domem pitstop, strasznie na Orlen dziś tłok
Ja nie rozumiem nic już, tak jak fenomen TikTok
W kolejce osób z milion, już prawie miałem iść stąd
W ten widzę w czym problem, Wielki Gatsby wybiera winko
<EOST>
[<RBEG>Refren: Taco Hemingway]
Matko wreszcie, lato w mieście
Bym miał depresję, albo weltschmerz
Ale mam lato w mieście, matko wreszcie
Lato w mieście, bym miał depresję, albo weltschmerz
Nadeszło lato w mieście
Lato w mieście
Lato w mieśc<REND>i<EOST>e",0
